ID,x,y,pixel_index,logmass,log_ssfr,dust2,gas_logz,logSFRratio0,e_logmass,e_log_ssfr,e_dust2,e_gas_logz
toy_1837,37,30,1837,6.930116,-9.894609,0.647061,-0.233367,0.120474,0.065496,0.137046,0.062419,0.076238
toy_1838,38,30,1838,6.870059,-9.789430,0.672818,-0.255187,0.072189,0.067172,0.106729,0.069380,0.073546
toy_1839,39,30,1839,6.785513,-9.745977,0.542087,-0.296554,0.161186,0.067136,0.124453,0.050893,0.063373
toy_1840,40,30,1840,6.702962,-9.718336,0.414366,-0.271436,0.364417,0.064225,0.123257,0.052425,0.063540
toy_1841,41,30,1841,6.588000,-9.696230,0.504375,-0.356374,0.187289,0.076344,0.104322,0.066667,0.077076
toy_1842,42,30,1842,6.518438,-9.641650,0.422034,-0.292690,0.371001,0.070719,0.122247,0.059050,0.072393
toy_1843,43,30,1843,6.505895,-9.612417,0.421528,-0.329603,0.176335,0.066452,0.113726,0.063410,0.070051
toy_1844,44,30,1844,6.495966,-9.671393,0.306074,-0.312666,0.332153,0.074388,0.101692,0.065135,0.072613
toy_1845,45,30,1845,6.387925,-9.751893,0.305180,-0.391124,0.279007,0.067410,0.119090,0.064798,0.068171
toy_1846,46,30,1846,6.377353,-9.690503,0.332283,-0.392135,0.255628,0.065291,0.129626,0.063452,0.078684
toy_1847,47,30,1847,6.371348,-9.796410,0.287059,-0.395286,0.104798,0.072056,0.123267,0.054110,0.065875
toy_1848,48,30,1848,6.350563,-9.759583,0.302377,-0.417334,-0.021418,0.065278,0.107011,0.056053,0.060208
toy_1849,49,30,1849,6.295853,-9.778449,0.213683,-0.407026,-0.091745,0.079299,0.132627,0.065153,0.072985
toy_1850,50,30,1850,6.203745,-9.921879,0.224938,-0.411572,-0.115330,0.075660,0.104619,0.063393,0.062259
toy_1851,51,30,1851,6.231619,-9.820006,0.186415,-0.409942,-0.095608,0.066052,0.137286,0.064700,0.078902
toy_1852,52,30,1852,6.249940,-9.912862,0.141114,-0.471607,-0.151859,0.075572,0.115113,0.053686,0.068608
toy_1867,7,31,1867,6.173738,-9.906328,0.183436,-0.459281,-0.251323,0.078518,0.103098,0.055912,0.070763
toy_1868,8,31,1868,6.153453,-10.044493,0.274630,-0.475523,-0.203112,0.069653,0.139269,0.051132,0.071883
toy_1869,9,31,1869,6.222078,-9.994196,0.248101,-0.432802,-0.259252,0.076376,0.105149,0.050745,0.071349
toy_1870,10,31,1870,6.214049,-10.071987,0.238910,-0.422316,-0.301807,0.068497,0.139859,0.067388,0.061851
toy_1871,11,31,1871,6.311127,-9.902609,0.264201,-0.434111,-0.299332,0.079642,0.114842,0.054401,0.077990
toy_1872,12,31,1872,6.309887,-9.941713,0.222599,-0.354957,-0.226897,0.066710,0.105779,0.057165,0.072514
toy_1873,13,31,1873,6.319690,-9.949680,0.270323,-0.390359,-0.431809,0.079715,0.102796,0.066057,0.069717
toy_1874,14,31,1874,6.337319,-9.915225,0.292914,-0.365958,-0.238571,0.078461,0.100219,0.068353,0.066466
toy_1875,15,31,1875,6.378758,-9.941528,0.390270,-0.329213,-0.136287,0.072927,0.118100,0.055963,0.072030
toy_1876,16,31,1876,6.553061,-9.948783,0.341443,-0.335502,-0.153986,0.079513,0.111465,0.065661,0.060740
toy_1877,17,31,1877,6.524028,-9.988256,0.386129,-0.304939,-0.244098,0.068408,0.108414,0.050614,0.070007
toy_1878,18,31,1878,6.579966,-10.114142,0.360094,-0.402619,-0.160910,0.079476,0.115307,0.059144,0.078044
toy_1879,19,31,1879,6.630673,-10.011584,0.482500,-0.292213,-0.245394,0.078948,0.123091,0.055998,0.075889
toy_1880,20,31,1880,6.693348,-9.953683,0.511837,-0.290505,-0.248519,0.067287,0.139875,0.066395,0.069219
toy_1881,21,31,1881,6.743297,-9.974265,0.560153,-0.285478,-0.295749,0.073479,0.116525,0.054953,0.062264
toy_1882,22,31,1882,6.932278,-10.101070,0.650052,-0.226606,-0.367076,0.071525,0.128163,0.058782,0.063481
toy_1883,23,31,1883,7.007748,-9.974488,0.699184,-0.236661,-0.238054,0.068582,0.105941,0.061734,0.076214
toy_1884,24,31,1884,6.997700,-10.118161,0.733347,-0.211661,-0.204852,0.067870,0.104681,0.064732,0.074951
toy_1885,25,31,1885,7.097506,-10.184274,0.798376,-0.244065,-0.450398,0.065835,0.100316,0.069129,0.067303
toy_1886,26,31,1886,7.092365,-10.145488,0.827389,-0.177861,-0.413268,0.060827,0.108784,0.059029,0.073248
toy_1887,27,31,1887,7.269923,-10.312472,0.838685,-0.174122,-0.284649,0.064559,0.118372,0.052858,0.073458
toy_1888,28,31,1888,7.250824,-10.289886,0.914222,-0.076162,-0.256569,0.075424,0.113150,0.051801,0.070512
toy_1889,29,31,1889,7.330014,-10.164165,0.801065,-0.130794,-0.232525,0.073516,0.132579,0.051133,0.068462
toy_1890,30,31,1890,7.319006,-10.188156,0.737720,-0.104543,-0.066460,0.062502,0.122004,0.055065,0.074651
toy_1891,31,31,1891,7.398399,-10.212452,0.777664,-0.140127,-0.152944,0.075698,0.102794,0.066616,0.064074
toy_1892,32,31,1892,7.326722,-10.010568,0.779194,-0.149872,-0.097914,0.072831,0.106184,0.052934,0.079352
toy_1893,33,31,1893,7.266062,-10.103585,0.706114,-0.198836,-0.142228,0.061714,0.120175,0.065074,0.066489
toy_1894,34,31,1894,7.177990,-10.089310,0.729571,-0.211014,-0.019289,0.061391,0.111275,0.063185,0.060246
toy_1895,35,31,1895,7.103982,-10.094776,0.741941,-0.189383,-0.057814,0.066447,0.107471,0.052991,0.072043
toy_1896,36,31,1896,7.053400,-9.967077,0.650553,-0.278909,-0.124210,0.071155,0.102065,0.052043,0.060249
toy_1897,37,31,1897,6.979406,-9.915631,0.681454,-0.254897,-0.042003,0.078278,0.116120,0.065359,0.075257
toy_1898,38,31,1898,6.856983,-9.888877,0.617383,-0.246128,0.083126,0.077672,0.102654,0.056900,0.076459
toy_1899,39,31,1899,6.821256,-9.776390,0.524343,-0.271850,0.152535,0.063052,0.135653,0.053209,0.070881
toy_1900,40,31,1900,6.723855,-9.790638,0.534157,-0.263799,0.275030,0.075726,0.111762,0.053489,0.060441
toy_1901,41,31,1901,6.651188,-9.745936,0.427524,-0.309569,0.228706,0.065698,0.109776,0.050935,0.060147
toy_1902,42,31,1902,6.644816,-9.677492,0.452540,-0.300179,0.128322,0.078642,0.110388,0.059672,0.067181
toy_1903,43,31,1903,6.515123,-9.787656,0.389394,-0.342213,0.261379,0.077549,0.135916,0.056675,0.064972
toy_1904,44,31,1904,6.470544,-9.722420,0.340829,-0.375374,0.137267,0.072099,0.121693,0.062717,0.075990
toy_1905,45,31,1905,6.382238,-9.830412,0.290466,-0.415966,0.117463,0.067267,0.135898,0.052367,0.060135
toy_1906,46,31,1906,6.387912,-9.713646,0.376223,-0.382912,0.143077,0.067297,0.123054,0.051614,0.066674
toy_1907,47,31,1907,6.293177,-9.746884,0.359966,-0.404976,-0.001090,0.076052,0.106995,0.056574,0.079592
toy_1908,48,31,1908,6.347606,-9.895233,0.257089,-0.400830,-0.074594,0.075056,0.133010,0.067917,0.069698
toy_1909,49,31,1909,6.248646,-9.900473,0.222014,-0.415582,-0.068062,0.076014,0.100653,0.065777,0.065932
toy_1910,50,31,1910,6.289859,-9.820162,0.236300,-0.439121,-0.197539,0.068377,0.117731,0.066733,0.075012
toy_1911,51,31,1911,6.267097,-9.852601,0.231486,-0.446442,-0.166439,0.069541,0.136423,0.059883,0.061476
toy_1912,52,31,1912,6.245123,-9.875187,0.203898,-0.477213,-0.062493,0.070725,0.108455,0.069851,0.061288
toy_1928,8,32,1928,6.246397,-9.925691,0.185932,-0.461817,-0.357831,0.076168,0.107612,0.051862,0.075948
toy_1929,9,32,1929,6.162054,-9.910374,0.219956,-0.404163,-0.222292,0.067595,0.123888,0.054497,0.078610
toy_1930,10,32,1930,6.220275,-9.929445,0.178932,-0.440038,-0.303362,0.069687,0.135530,0.063365,0.078372
toy_1931,11,32,1931,6.195245,-9.926290,0.195426,-0.421552,-0.230429,0.079131,0.126270,0.067633,0.064899
toy_1932,12,32,1932,6.233601,-9.952552,0.250661,-0.409888,-0.236390,0.070758,0.112606,0.053226,0.074379
toy_1933,13,32,1933,6.318900,-9.978412,0.329971,-0.381292,-0.140647,0.060124,0.124902,0.067566,0.068524
toy_1934,14,32,1934,6.296106,-10.020504,0.252164,-0.356068,-0.292105,0.061253,0.139441,0.059898,0.076185
toy_1935,15,32,1935,6.352125,-9.934124,0.288242,-0.376944,-0.328435,0.076124,0.101213,0.062577,0.071185
toy_1936,16,32,1936,6.354259,-9.910495,0.330900,-0.341700,-0.209149,0.069471,0.137666,0.059341,0.074753
toy_1937,17,32,1937,6.440070,-10.052179,0.306592,-0.330717,-0.118690,0.060967,0.119531,0.055643,0.064790
toy_1938,18,32,1938,6.540132,-9.989953,0.387695,-0.350904,-0.245169,0.075513,0.132883,0.062496,0.071514
toy_1939,19,32,1939,6.601335,-10.047191,0.394277,-0.304333,-0.329440,0.078705,0.133370,0.051710,0.075525
toy_1940,20,32,1940,6.630851,-10.035735,0.489824,-0.265988,-0.246403,0.072150,0.126310,0.067353,0.074282
toy_1941,21,32,1941,6.765287,-10.115329,0.518893,-0.286311,-0.184866,0.066597,0.104108,0.056630,0.069631
toy_1942,22,32,1942,6.773698,-10.077975,0.614062,-0.269872,-0.114764,0.073372,0.107354,0.056737,0.063458
toy_1943,23,32,1943,6.784773,-10.058615,0.625855,-0.226523,-0.250764,0.062474,0.117317,0.053343,0.069205
toy_1944,24,32,1944,7.021798,-10.092902,0.669057,-0.235765,-0.252535,0.079872,0.107290,0.057755,0.066057
toy_1945,25,32,1945,7.026492,-10.227136,0.781193,-0.169295,-0.379197,0.062710,0.128396,0.054333,0.063009
toy_1946,26,32,1946,7.189689,-10.305969,0.796792,-0.191894,-0.298765,0.062885,0.113370,0.058737,0.068895
toy_1947,27,32,1947,7.096380,-10.141002,0.839676,-0.210310,-0.316174,0.064610,0.113038,0.054155,0.070639
toy_1948,28,32,1948,7.232724,-10.172577,0.826653,-0.151405,-0.391496,0.061123,0.118965,0.052038,0.060100
toy_1949,29,32,1949,7.287445,-10.056462,0.734215,-0.176581,-0.173677,0.071891,0.121701,0.064306,0.077212
toy_1950,30,32,1950,7.232285,-10.145195,0.710905,-0.122377,-0.022050,0.065006,0.105150,0.062319,0.074884
toy_1951,31,32,1951,7.236786,-10.050339,0.663898,-0.163472,-0.048868,0.069388,0.120635,0.069030,0.072661
toy_1952,32,32,1952,7.254547,-10.205718,0.716098,-0.178137,-0.154206,0.064449,0.111206,0.059301,0.079672
toy_1953,33,32,1953,7.187957,-10.029253,0.644331,-0.202464,-0.186867,0.060790,0.117983,0.059053,0.071379
toy_1954,34,32,1954,7.204247,-10.056117,0.712105,-0.247650,-0.002865,0.075275,0.114859,0.062793,0.070192
toy_1955,35,32,1955,7.063736,-9.985723,0.596382,-0.220143,0.030833,0.065133,0.104814,0.054454,0.064073
toy_1956,36,32,1956,7.000479,-9.962857,0.603196,-0.229838,0.003170,0.071621,0.135152,0.069953,0.066499
toy_1957,37,32,1957,6.911454,-9.907396,0.632267,-0.243535,0.031268,0.071791,0.107406,0.060670,0.065023
toy_1958,38,32,1958,6.878237,-9.857708,0.569755,-0.283355,0.173998,0.068012,0.134279,0.064980,0.060783
toy_1959,39,32,1959,6.824019,-9.875449,0.541508,-0.281649,0.041982,0.065328,0.122768,0.051795,0.068181
toy_1960,40,32,1960,6.806698,-9.708259,0.458186,-0.339621,0.059419,0.061841,0.113734,0.053814,0.075336
toy_1961,41,32,1961,6.684873,-9.796304,0.453333,-0.309747,0.122219,0.063358,0.101161,0.055930,0.071218
toy_1962,42,32,1962,6.616840,-9.812974,0.384913,-0.296427,0.144896,0.078659,0.137326,0.068105,0.070942
toy_1963,43,32,1963,6.517357,-9.772464,0.359235,-0.300802,0.106437,0.068877,0.117135,0.051085,0.078316
toy_1964,44,32,1964,6.492941,-9.636765,0.377147,-0.376281,-0.006401,0.076300,0.100980,0.066337,0.076364
toy_1965,45,32,1965,6.362215,-9.764659,0.273510,-0.366024,0.165374,0.077694,0.123648,0.068065,0.073000
toy_1966,46,32,1966,6.403000,-9.774450,0.312171,-0.362968,-0.041225,0.067437,0.121039,0.053342,0.067687
toy_1967,47,32,1967,6.298442,-9.852184,0.260419,-0.438083,-0.074537,0.063445,0.103314,0.068254,0.077482
toy_1968,48,32,1968,6.326136,-9.808966,0.266257,-0.368699,-0.114402,0.073283,0.109246,0.053731,0.064095
toy_1969,49,32,1969,6.323173,-9.832759,0.249753,-0.414314,-0.038686,0.074319,0.108495,0.064006,0.070252
toy_1970,50,32,1970,6.317135,-9.808330,0.183275,-0.408680,-0.223983,0.067829,0.131707,0.059519,0.067285
toy_1971,51,32,1971,6.292847,-9.864448,0.159876,-0.447156,-0.178044,0.060951,0.111218,0.051357,0.071104
toy_1972,52,32,1972,6.296967,-9.895239,0.222040,-0.463286,-0.146515,0.069815,0.107640,0.066942,0.071437
toy_1988,8,33,1988,6.207675,-9.974669,0.175449,-0.427184,-0.249075,0.071309,0.137662,0.060368,0.062217
toy_1989,9,33,1989,6.191582,-9.936604,0.191788,-0.455131,-0.116954,0.067598,0.113802,0.058179,0.068413
toy_1990,10,33,1990,6.204898,-9.978360,0.206268,-0.407827,-0.240492,0.076577,0.116875,0.063254,0.067413
toy_1991,11,33,1991,6.328061,-9.917087,0.249054,-0.401787,-0.244658,0.074293,0.130260,0.066201,0.065373
toy_1992,12,33,1992,6.276474,-10.037764,0.202834,-0.359875,-0.227818,0.067682,0.114209,0.052795,0.072290
toy_1993,13,33,1993,6.246151,-9.958678,0.250571,-0.354250,-0.151955,0.069128,0.102086,0.067659,0.070075
toy_1994,14,33,1994,6.301211,-9.979110,0.257807,-0.389670,-0.237042,0.064822,0.127585,0.060659,0.079397
toy_1995,15,33,1995,6.337418,-10.020611,0.372000,-0.363755,-0.210333,0.074097,0.134401,0.062458,0.067502
toy_1996,16,33,1996,6.402667,-9.945441,0.336763,-0.373127,-0.178994,0.063516,0.117909,0.061202,0.071282
toy_1997,17,33,1997,6.354990,-10.005515,0.309714,-0.288247,-0.203195,0.076693,0.103237,0.057079,0.060087
toy_1998,18,33,1998,6.568288,-9.943118,0.400481,-0.365165,-0.131299,0.061159,0.111971,0.059427,0.077237
toy_1999,19,33,1999,6.494951,-10.038934,0.391383,-0.309832,-0.190362,0.068339,0.120104,0.058730,0.078341
toy_2000,20,33,2000,6.643906,-10.062779,0.393208,-0.349713,-0.166323,0.076869,0.138066,0.068386,0.074535
toy_2001,21,33,2001,6.628478,-10.114617,0.490203,-0.310447,-0.210828,0.078972,0.104304,0.067936,0.066808
toy_2002,22,33,2002,6.684352,-9.958641,0.512113,-0.236259,-0.272736,0.072109,0.123653,0.065374,0.066746
toy_2003,23,33,2003,6.768050,-10.110446,0.600522,-0.233305,-0.237705,0.065937,0.127053,0.058770,0.071389
toy_2004,24,33,2004,6.846669,-10.050940,0.609797,-0.246677,-0.205728,0.063317,0.119743,0.066486,0.069919
toy_2005,25,33,2005,6.984387,-10.060377,0.623964,-0.180041,-0.355204,0.067329,0.135574,0.059430,0.074059
toy_2006,26,33,2006,6.949931,-10.105557,0.710285,-0.213224,-0.186286,0.069615,0.132812,0.051068,0.069593
toy_2007,27,33,2007,7.064823,-10.231517,0.791014,-0.225101,-0.356052,0.072320,0.106816,0.059971,0.065356
toy_2008,28,33,2008,7.136108,-10.144881,0.766290,-0.153790,-0.381977,0.060163,0.114435,0.061875,0.074296
toy_2009,29,33,2009,7.214397,-10.162506,0.690336,-0.205822,-0.019576,0.073096,0.103357,0.061757,0.065077
toy_2010,30,33,2010,7.269942,-10.134344,0.676197,-0.193795,-0.154424,0.061331,0.137354,0.059435,0.073860
toy_2011,31,33,2011,7.201929,-10.065761,0.588267,-0.148003,-0.131524,0.068386,0.104163,0.057649,0.069158
toy_2012,32,33,2012,7.175888,-10.008916,0.615446,-0.217024,-0.158893,0.075796,0.129361,0.053476,0.068135
toy_2013,33,33,2013,7.168161,-9.935131,0.600483,-0.224179,-0.053296,0.063978,0.116953,0.062715,0.061330
toy_2014,34,33,2014,7.068267,-9.989605,0.518514,-0.239488,-0.008661,0.072370,0.138137,0.052320,0.062437
toy_2015,35,33,2015,7.053916,-9.932674,0.573484,-0.226759,-0.066115,0.077768,0.109408,0.061674,0.069433
toy_2016,36,33,2016,7.023272,-9.899269,0.525608,-0.191324,0.114685,0.075107,0.114831,0.069140,0.069671
toy_2017,37,33,2017,6.865370,-9.886436,0.473528,-0.242374,0.026448,0.071476,0.109942,0.052123,0.061624
toy_2018,38,33,2018,6.838596,-9.936403,0.421984,-0.228484,0.108682,0.072422,0.134488,0.059562,0.071628
toy_2019,39,33,2019,6.761733,-9.812382,0.486033,-0.286716,-0.006546,0.072599,0.132694,0.065143,0.074454
toy_2020,40,33,2020,6.652137,-9.835678,0.474398,-0.290482,-0.050641,0.079936,0.103340,0.067775,0.073547
toy_2021,41,33,2021,6.698293,-9.793857,0.376467,-0.306449,0.052086,0.069637,0.104309,0.064300,0.074504
toy_2022,42,33,2022,6.612443,-9.833645,0.364541,-0.338576,0.061009,0.062588,0.118995,0.061425,0.060511
toy_2023,43,33,2023,6.486940,-9.826965,0.370484,-0.351289,-0.000955,0.075844,0.108289,0.051129,0.070121
toy_2024,44,33,2024,6.437870,-9.818121,0.343234,-0.346500,-0.084126,0.072334,0.104799,0.052452,0.076869
toy_2025,45,33,2025,6.367999,-9.822443,0.296535,-0.298373,0.005529,0.069123,0.133358,0.066103,0.075351
toy_2026,46,33,2026,6.429169,-9.897159,0.305606,-0.419708,-0.063922,0.072763,0.137768,0.066044,0.074141
toy_2027,47,33,2027,6.352573,-9.760844,0.338861,-0.350300,-0.184472,0.062669,0.106023,0.057416,0.063569
toy_2028,48,33,2028,6.296413,-9.953037,0.273570,-0.430409,-0.059621,0.072916,0.113659,0.060837,0.079182
toy_2029,49,33,2029,6.308709,-9.937510,0.275681,-0.441249,-0.038707,0.079602,0.100553,0.057054,0.068750
toy_2030,50,33,2030,6.214411,-9.927684,0.267633,-0.460042,-0.157661,0.062123,0.126428,0.064134,0.079375
toy_2031,51,33,2031,6.293051,-9.900840,0.211678,-0.487537,-0.202447,0.078745,0.112550,0.058252,0.063878
toy_2032,52,33,2032,6.258340,-9.996597,0.205996,-0.459914,-0.122895,0.068763,0.123117,0.067594,0.065160
toy_2048,8,34,2048,6.208593,-9.988657,0.209772,-0.450271,-0.267564,0.067323,0.109045,0.057868,0.074948
toy_2049,9,34,2049,6.216675,-9.951837,0.284005,-0.458037,-0.264848,0.078156,0.128871,0.065338,0.074324
toy_2050,10,34,2050,6.145520,-9.995057,0.222231,-0.489369,-0.385210,0.067215,0.113693,0.062035,0.067702
toy_2051,11,34,2051,6.263171,-9.912266,0.224397,-0.407799,-0.120751,0.074786,0.128837,0.054644,0.078769
toy_2052,12,34,2052,6.243511,-9.925903,0.307046,-0.427458,-0.238512,0.063341,0.115248,0.057505,0.074473
toy_2053,13,34,2053,6.317107,-10.005427,0.291199,-0.396964,-0.137448,0.065148,0.113386,0.051708,0.061665
toy_2054,14,34,2054,6.324127,-9.955843,0.330047,-0.388606,-0.232366,0.064623,0.117645,0.069472,0.071280
toy_2055,15,34,2055,6.420291,-9.938734,0.229497,-0.365730,-0.097795,0.066183,0.123790,0.062125,0.074690
toy_2056,16,34,2056,6.452518,-9.968156,0.347039,-0.401902,-0.114771,0.060637,0.132849,0.052297,0.074691
toy_2057,17,34,2057,6.402779,-9.976172,0.367666,-0.327879,-0.101816,0.065002,0.100433,0.058050,0.073278
toy_2058,18,34,2058,6.531160,-9.948237,0.431894,-0.315990,-0.045499,0.063510,0.131410,0.051536,0.073101
toy_2059,19,34,2059,6.524759,-9.993220,0.422635,-0.298498,-0.191206,0.069975,0.116613,0.067524,0.068662
toy_2060,20,34,2060,6.628681,-9.909885,0.405438,-0.289300,-0.185160,0.072268,0.118931,0.053568,0.061116
toy_2061,21,34,2061,6.650346,-9.993644,0.434949,-0.301110,-0.259020,0.067165,0.136479,0.054378,0.067080
toy_2062,22,34,2062,6.613819,-9.999916,0.509369,-0.255748,-0.320460,0.077293,0.102182,0.064967,0.076303
toy_2063,23,34,2063,6.759499,-10.027640,0.530283,-0.226090,-0.240966,0.070171,0.119488,0.063964,0.076495
toy_2064,24,34,2064,6.752576,-10.138407,0.584843,-0.215714,-0.246167,0.071209,0.106735,0.051046,0.068950
toy_2065,25,34,2065,6.790773,-10.090067,0.579311,-0.228910,-0.355369,0.062871,0.122321,0.065120,0.074445
toy_2066,26,34,2066,6.959698,-10.062894,0.679493,-0.242342,-0.282804,0.076149,0.135218,0.060529,0.061896
toy_2067,27,34,2067,7.015752,-10.072844,0.721584,-0.256024,-0.267612,0.068492,0.123765,0.052371,0.065210
toy_2068,28,34,2068,7.093217,-10.152995,0.720445,-0.207740,-0.317613,0.078284,0.110779,0.054351,0.072723
toy_2069,29,34,2069,7.022377,-10.124328,0.598675,-0.181759,-0.158806,0.061186,0.112498,0.062085,0.065076
toy_2070,30,34,2070,7.110351,-10.051774,0.532475,-0.134104,-0.279863,0.066303,0.130917,0.058221,0.072968
toy_2071,31,34,2071,7.045027,-9.938031,0.485034,-0.204777,-0.069807,0.079676,0.124283,0.060967,0.071571
toy_2072,32,34,2072,7.060882,-10.029196,0.526531,-0.209936,-0.062897,0.075747,0.136181,0.053254,0.065478
toy_2073,33,34,2073,6.984280,-10.091778,0.459810,-0.215324,0.033964,0.073693,0.125525,0.063072,0.074988
toy_2074,34,34,2074,7.057336,-9.970191,0.414472,-0.235821,0.095752,0.061119,0.108997,0.069154,0.077646
toy_2075,35,34,2075,6.993388,-9.864785,0.430616,-0.190074,0.091394,0.079430,0.129204,0.063580,0.074728
toy_2076,36,34,2076,6.918652,-9.947031,0.409029,-0.207310,0.030086,0.061114,0.112601,0.062952,0.074708
toy_2077,37,34,2077,6.811116,-9.912172,0.401331,-0.237256,0.227444,0.064925,0.131392,0.064888,0.078161
toy_2078,38,34,2078,6.857666,-9.797510,0.308671,-0.309170,-0.051441,0.077027,0.127148,0.055841,0.065911
toy_2079,39,34,2079,6.757384,-9.785354,0.307529,-0.270289,0.081448,0.066562,0.101915,0.062535,0.071934
toy_2080,40,34,2080,6.750293,-9.833465,0.413927,-0.277447,0.087168,0.073753,0.120763,0.056145,0.077451
toy_2081,41,34,2081,6.585139,-9.903054,0.359359,-0.351664,0.049591,0.069251,0.139674,0.051999,0.073722
toy_2082,42,34,2082,6.542395,-9.761039,0.336414,-0.345633,-0.018241,0.079982,0.105116,0.056883,0.076830
toy_2083,43,34,2083,6.489200,-9.917640,0.312744,-0.357378,0.021464,0.073586,0.112823,0.058961,0.060661
toy_2084,44,34,2084,6.496912,-9.811674,0.326189,-0.414937,-0.016122,0.074295,0.126130,0.066401,0.065685
toy_2085,45,34,2085,6.466967,-9.816747,0.316493,-0.410603,-0.042449,0.063672,0.100473,0.054731,0.066624
toy_2086,46,34,2086,6.330562,-9.794201,0.308064,-0.348160,-0.056454,0.075718,0.120225,0.053310,0.072399
toy_2087,47,34,2087,6.385929,-9.915222,0.304340,-0.430876,-0.166354,0.072047,0.115522,0.059486,0.070381
toy_2088,48,34,2088,6.390691,-9.897503,0.258775,-0.392761,-0.128631,0.060069,0.100662,0.060659,0.063080
toy_2089,49,34,2089,6.337357,-9.975325,0.223849,-0.440429,-0.247424,0.072061,0.106302,0.057841,0.066961
toy_2090,50,34,2090,6.285102,-9.982899,0.248497,-0.428115,-0.213613,0.060383,0.113786,0.053388,0.070401
toy_2091,51,34,2091,6.275165,-9.968609,0.194542,-0.448851,-0.120174,0.060448,0.101604,0.053344,0.075836
toy_2092,52,34,2092,6.238043,-9.999966,0.245508,-0.479262,-0.242479,0.076009,0.113621,0.050905,0.062566
toy_2109,9,35,2109,6.314400,-9.893470,0.282133,-0.397786,-0.327009,0.062729,0.118412,0.060403,0.078334
toy_2110,10,35,2110,6.259628,-10.045338,0.173068,-0.422565,-0.357528,0.073457,0.118173,0.058042,0.069214
toy_2111,11,35,2111,6.237961,-9.908484,0.244317,-0.431914,-0.274767,0.070769,0.115101,0.054695,0.070262
toy_2112,12,35,2112,6.299460,-9.910132,0.201311,-0.413469,-0.134847,0.068497,0.101245,0.055112,0.070991
toy_2113,13,35,2113,6.279354,-9.841147,0.218678,-0.371392,-0.181545,0.064593,0.109273,0.060085,0.062111
toy_2114,14,35,2114,6.271593,-9.958537,0.208168,-0.425673,-0.178232,0.065109,0.113362,0.067613,0.079338
toy_2115,15,35,2115,6.378609,-9.976841,0.301963,-0.399273,-0.342139,0.072131,0.117665,0.051795,0.062141
toy_2116,16,35,2116,6.433768,-9.798183,0.294216,-0.338989,-0.191516,0.068813,0.109055,0.056755,0.073781
toy_2117,17,35,2117,6.413393,-9.939354,0.363295,-0.327065,-0.267709,0.067824,0.124542,0.064641,0.072892
toy_2118,18,35,2118,6.481895,-9.992660,0.377906,-0.367197,-0.223498,0.063363,0.101296,0.068355,0.079936
toy_2119,19,35,2119,6.479282,-10.020900,0.387332,-0.336824,-0.231313,0.065887,0.111649,0.057106,0.079977
toy_2120,20,35,2120,6.557149,-9.970148,0.460430,-0.295971,-0.242260,0.075560,0.138866,0.060343,0.073587
toy_2121,21,35,2121,6.491436,-9.954604,0.428014,-0.286620,-0.381905,0.070550,0.121783,0.051027,0.075564
toy_2122,22,35,2122,6.636713,-10.056163,0.453863,-0.271404,-0.165495,0.074721,0.115415,0.064888,0.076482
toy_2123,23,35,2123,6.730592,-9.966024,0.530603,-0.293803,-0.285803,0.068474,0.120686,0.061639,0.069501
toy_2124,24,35,2124,6.705927,-10.118543,0.541564,-0.253525,-0.236150,0.076370,0.119266,0.050946,0.064062
toy_2125,25,35,2125,6.781779,-10.160350,0.550703,-0.251921,-0.329074,0.060632,0.121213,0.055181,0.077280
toy_2126,26,35,2126,6.806576,-10.117882,0.569066,-0.258007,-0.208579,0.074144,0.132530,0.067976,0.061825
toy_2127,27,35,2127,6.814387,-10.131769,0.600461,-0.199547,-0.257081,0.068438,0.110981,0.053280,0.078952
toy_2128,28,35,2128,6.875836,-10.216708,0.557204,-0.237171,-0.243394,0.071700,0.136113,0.060598,0.077697
toy_2129,29,35,2129,6.875610,-9.928097,0.552461,-0.247510,-0.095073,0.064753,0.103787,0.057131,0.064686
toy_2130,30,35,2130,6.957903,-10.050278,0.533214,-0.157025,-0.129855,0.063093,0.132169,0.051218,0.061501
toy_2131,31,35,2131,6.946241,-10.035452,0.585761,-0.236265,-0.150466,0.070957,0.101663,0.059192,0.075147
toy_2132,32,35,2132,6.922770,-10.000988,0.492535,-0.224122,-0.131637,0.075496,0.101808,0.050865,0.061224
toy_2133,33,35,2133,6.930483,-9.973453,0.485981,-0.216827,-0.032044,0.079627,0.109331,0.061450,0.076798
toy_2134,34,35,2134,6.926602,-9.978388,0.397402,-0.245402,0.074025,0.061602,0.115161,0.069139,0.064986
toy_2135,35,35,2135,6.872550,-9.893414,0.299461,-0.204836,0.023625,0.078655,0.118364,0.065659,0.062640
toy_2136,36,35,2136,6.759001,-9.865240,0.273435,-0.223295,0.038363,0.060865,0.136053,0.052208,0.065652
toy_2137,37,35,2137,6.848298,-9.842562,0.298134,-0.274937,0.130570,0.073969,0.108941,0.050100,0.075198
toy_2138,38,35,2138,6.716983,-9.899859,0.293470,-0.284482,0.087261,0.065205,0.123848,0.060921,0.066794
toy_2139,39,35,2139,6.665072,-9.890432,0.249380,-0.294438,0.184707,0.067991,0.104549,0.058337,0.077195
toy_2140,40,35,2140,6.644743,-9.834143,0.185030,-0.310172,-0.159361,0.075181,0.128961,0.051229,0.067763
